fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.1,0.558679023,-1,46,30,0.020573415,5.45104143,AA,3648,7345.559251,7497.379513,6258.229756,1,15,CF,148,0,BC,0,1,25,1,500,0,INTERNET,7.895120872,other,0,1,0,0
0,0.1,0.554802597,56,15,20,0.007599584,-0.612236204,AD,1635,8360.167206,6082.285498,5970.514383,9,14,CA,136,1,BB,0,1,1,0,200,0,INTERNET,15.37864655,linux,1,1,0,0
0,0.9,0.48539622,-1,56,30,0.01854278,-0.631000927,AB,559,6622.243924,4776.233769,5002.293478,1761,3,CB,236,1,BC,1,1,2,0,1500,0,INTERNET,2.233748359,windows,1,1,0,0
0,0.6,0.597939325,26,18,20,0.019527761,-1.779790979,AD,956,7944.727498,4674.35049,5987.830654,1723,17,CA,113,1,BC,0,1,1,0,200,0,INTERNET,9.340465899,windows,1,1,0,0
0,0.9,0.245866626,-1,84,30,0.003566459,50.19291523,AA,1712,10301.54813,6904.156265,5169.21784,47,12,CA,136,0,BC,0,1,21,0,500,0,INTERNET,5.774065612,macintosh,0,1,0,0
0,0.8,0.642567391,-1,1,50,0.032842677,104.1842299,AD,845,5595.200737,4016.035421,6011.412516,18,13,CA,203,1,BC,0,1,1,0,1500,0,INTERNET,4.696689744,linux,1,1,0,0
0,0.1,0.495748288,-1,163,40,0.001771465,-0.646938575,AD,1609,10911.23787,5591.8137,5980.242395,13,8,CB,246,0,BA,0,1,15,1,1500,0,INTERNET,11.05728369,other,0,1,0,0
0,0.8,0.220070196,-1,191,40,0.032442905,-1.511195554,AD,3517,4530.611497,7960.014201,5963.04578,603,16,CA,138,0,BA,1,1,30,0,1500,0,INTERNET,17.41363304,linux,1,1,0,0
0,0.9,0.499066554,-1,112,50,0.022069559,-1.035617415,AC,1102,5577.31531,4459.84128,6490.639295,1,6,CA,129,1,BA,1,1,-1,0,200,0,INTERNET,22.91541738,windows,1,1,0,0
0,0.3,0.495127465,-1,174,60,0.00621856,-0.333845178,AA,3845,6881.258079,4023.330234,6012.280723,746,7,CB,118,0,BA,1,1,30,1,500,0,INTERNET,3.269961665,windows,1,1,0,0
0,0.6,0.599352776,-1,23,20,0.017779454,94.80750235,AA,994,15741.0847,6234.68615,6843.831432,0,9,CF,99,1,BC,0,1,26,0,200,0,INTERNET,1.546356659,linux,1,1,0,0
0,0.7,0.129156197,-1,232,30,0.002036886,-0.85842346,AD,3970,7632.110664,5617.14042,6480.298248,101,11,CB,170,1,BC,1,1,30,0,200,0,INTERNET,28.51270727,other,0,1,0,0
0,0.6,0.800839302,-1,136,40,0.001108297,-0.95214827,AB,3611,1368.580941,5796.59345,5862.02236,5,3,CA,294,0,BA,1,1,3,0,1500,0,INTERNET,10.20751855,other,1,1,0,0
0,0.1,0.546895293,291,11,20,0.000732191,-0.710653081,AC,1286,8922.975013,6273.922042,6293.794673,0,18,CA,146,1,BC,0,1,-1,0,200,0,INTERNET,10.92826453,linux,0,1,0,0
0,0.8,0.255768858,220,12,40,5.223260115,10.76154231,AA,1562,8220.422013,6909.975398,5926.853482,1452,17,CB,63,1,BC,0,1,26,0,1000,1,INTERNET,4.686650764,linux,1,1,0,0
0,0.1,0.223557746,-1,58,30,0.004814476,-1.844459222,AB,3747,8360.396037,6036.451538,6447.808629,1339,20,CA,58,1,BB,0,1,1,0,200,0,INTERNET,2.811305733,windows,1,1,0,0
0,0.6,0.224105836,-1,41,20,0.019991856,-0.613379774,AB,4247,1494.271967,5426.539628,6427.742923,12,5,CE,76,1,BE,0,1,1,0,200,0,INTERNET,10.3191776,other,1,1,0,0
0,0.1,0.701286874,-1,374,60,0.010220273,-1.190284471,AA,2089,6346.097722,5714.015701,6370.227055,5,2,CC,113,1,BA,1,1,30,0,200,0,INTERNET,6.536230842,linux,1,1,0,0
0,0.9,0.513268508,-1,25,30,0.008810477,-0.606404637,AD,1541,6497.351676,6518.622429,6737.273697,31,8,CA,105,0,BC,0,1,5,0,1500,0,INTERNET,6.046161156,other,1,1,0,0
0,0.6,0.488680105,-1,233,40,0.024819919,-1.64953218,AD,3813,8148.005835,7082.923917,6796.877457,25,9,CA,117,0,BE,0,1,21,0,200,0,INTERNET,7.25912456,other,0,1,0,0
0,0.4,0.469314817,-1,41,30,0.011134736,52.12395103,AA,4320,1268.721826,7233.299133,6379.564975,4,8,CA,183,0,BC,1,1,2,1,500,1,INTERNET,6.896269219,linux,1,1,0,0
0,0.9,0.772592298,-1,188,20,0.028491358,47.10930075,AA,3609,10419.88774,5986.018779,5870.140333,1579,17,CB,169,1,BE,0,1,25,0,1000,0,INTERNET,5.963837922,windows,0,1,0,0
0,0.3,0.098486371,-1,41,30,0.002073471,-0.872945384,AB,3334,4371.151343,6869.110844,6669.562489,7,8,CA,223,0,BA,0,1,28,0,1500,0,INTERNET,7.816087619,other,1,1,0,0
0,0.8,0.171381014,-1,38,40,0.014253757,-1.124423105,AC,1250,9720.29968,6548.407054,6644.820952,27,6,CB,197,1,BE,0,1,-1,0,1500,0,INTERNET,35.54531621,other,1,1,0,0
0,0.1,0.080442414,-1,127,20,0.009099051,34.24458119,AA,1523,8563.627611,5622.483579,6792.5803,2,18,CB,72,0,BC,1,1,-1,0,200,0,INTERNET,10.9159855,other,1,1,0,0
0,0.9,0.533838653,-1,187,30,0.003109715,-0.600222808,AD,1702,8665.703595,6971.429059,6742.840629,753,15,CA,272,0,BA,1,0,5,0,1500,0,INTERNET,2.125371814,windows,1,1,0,0
0,0.9,0.823582714,-1,82,40,0.026661785,51.61929624,AA,4097,8049.300158,7335.734091,6885.946408,2,7,CB,129,1,BE,0,1,2,0,500,0,INTERNET,3.316507533,other,0,1,0,0
0,0.1,0.493897369,-1,45,30,0.031983137,48.1469309,AA,1026,4264.243041,6671.173356,5951.513696,1,8,CA,43,0,BB,1,1,-1,1,200,0,INTERNET,2.429989542,other,1,1,0,0
0,0.1,0.732917676,-1,9,30,0.027555497,-1.895424533,AD,5374,7796.547457,4948.060014,6072.322631,8,13,CA,120,1,BC,0,1,20,0,200,0,INTERNET,29.86686926,x11,1,1,0,0
0,0.1,0.501528633,113,0,20,0.010494144,-1.211038159,AD,1123,7922.84031,6143.068968,6776.072798,1483,13,CB,132,0,BE,0,1,25,1,200,0,INTERNET,1.273332566,windows,0,1,0,0
0,0.9,0.072225211,84,-1,30,0.012327631,-1.145488347,AB,1266,8043.508053,3924.511017,6776.318374,12,21,CA,178,1,BC,1,1,1,0,1500,0,INTERNET,10.00043078,linux,1,1,0,0
0,0.6,0.196249876,48,7,20,0.002610567,-1.030654044,AB,1353,14548.19049,7219.130953,6797.229907,12,14,CA,71,0,BE,0,1,1,0,1500,0,INTERNET,2.306785912,macintosh,0,1,0,0
0,0.8,0.181295685,25,2,20,0.002527712,-0.945817949,AC,1715,7511.9231,4906.859092,5946.170459,0,12,CA,206,0,BC,0,1,-1,0,1500,0,INTERNET,8.421357542,other,0,1,0,0
0,0.7,0.410002213,21,20,20,0.000311047,-1.530953639,AD,5110,14150.85933,6893.364257,6705.701517,6,15,CA,125,1,BC,0,1,5,0,200,0,INTERNET,5.334733906,linux,1,1,0,0
0,0.9,0.261323926,-1,33,40,0.009818555,-0.548275207,AB,1548,6772.272737,4951.334584,6399.613561,10,8,CA,354,0,BC,1,1,5,1,1500,1,INTERNET,3.543447326,macintosh,1,1,0,0
0,0.1,0.557250041,173,17,50,0.019013981,13.15926847,AA,3526,4010.24837,7041.868328,6728.690371,9,5,CA,54,0,BC,0,1,31,0,200,0,INTERNET,7.797540757,other,1,1,0,0
0,0.6,0.262761532,-1,205,50,0.013576154,31.97000595,AD,1293,4756.605221,5568.808164,6467.15951,10,4,CA,49,0,BB,1,1,31,0,200,0,INTERNET,11.72197287,linux,0,1,0,0
0,0.8,0.768254164,-1,40,20,20.6785498,-1.326909037,AD,1596,10125.47564,6754.213832,6360.415111,36,15,CD,95,1,BC,0,1,2,0,200,0,INTERNET,24.71258087,linux,1,1,0,0
0,0.1,0.059429724,-1,75,50,0.02192445,-1.275305668,AC,783,12098.32304,5883.769622,6776.767612,0,5,CA,44,1,BC,1,1,-1,0,200,0,INTERNET,2.256700847,linux,1,1,0,0
0,0.9,0.397876862,-1,54,30,0.001688777,-0.619327213,AB,1101,9595.460073,5404.114045,6671.858594,1885,14,CB,68,0,BA,0,1,5,1,200,0,INTERNET,3.37657753,linux,0,1,0,0
0,0.6,0.546992054,24,-1,50,0.006344071,34.41722609,AA,3301,3061.379244,6144.551263,5926.748752,24,7,CA,44,1,BC,0,1,10,0,200,0,INTERNET,20.84252058,linux,0,1,0,0
0,0.5,0.30986378,-1,11,20,0.014413232,-1.100034219,AB,1305,6853.216436,5999.027239,6639.060367,23,12,CA,149,1,BE,0,1,21,0,500,0,INTERNET,2.755918137,other,1,1,0,0
0,0.4,0.902644002,10,14,40,0.00597398,-1.033032166,AB,4609,4109.764696,6014.323588,6015.212987,15,7,CA,103,1,BC,1,1,26,1,200,1,INTERNET,28.20390544,linux,0,1,0,0
0,0.4,0.814582139,33,6,50,0.024041027,-1.130414137,AB,1036,7694.332217,5780.193596,6001.155473,16,4,CD,143,0,BC,1,1,5,0,200,0,INTERNET,14.05410374,linux,1,1,0,0
0,0.5,0.156829528,-1,51,30,0.012047651,-1.461929773,AA,1673,7528.615966,6878.490109,6308.0311,1,17,CB,55,1,BD,0,1,15,0,200,0,INTERNET,3.663474978,linux,1,1,0,0
0,0.8,0.494587278,-1,18,50,0.014823672,-1.094230487,AB,1595,5136.681664,5960.132538,5899.302568,30,6,CA,109,1,BC,1,0,1,1,200,0,INTERNET,4.844057457,windows,1,1,0,0
0,0.6,0.544873771,-1,185,40,0.033550946,-1.606703101,AD,3989,7468.71438,3348.361432,5915.128878,0,13,CD,104,1,BE,1,1,24,0,200,0,INTERNET,5.142127376,windows,1,1,0,0
0,0.6,0.274463632,49,10,40,0.002362633,-1.610210101,AB,914,5235.007542,3273.875923,4401.736064,16,2,CA,219,1,BC,1,1,2,1,500,0,INTERNET,1.655453085,other,1,1,0,0
0,0.9,0.993717945,-1,217,60,0.016602799,-1.119541341,AB,803,3262.351971,3486.502454,5905.63412,33,1,CA,217,1,BA,0,1,1,1,1000,0,INTERNET,6.720376314,windows,0,1,0,0
0,0.6,0.051981343,-1,47,30,0.016149633,31.31329496,AA,4619,6541.464887,7330.468279,5870.02038,1419,7,CA,152,1,BC,0,1,14,0,500,0,INTERNET,3.70393544,other,1,1,0,0
0,0.8,0.716605082,29,1,20,0.007304178,51.54807123,AA,1378,3715.684204,6650.578564,4260.622924,0,10,CA,108,1,BC,1,1,1,0,500,0,INTERNET,7.677535413,linux,1,1,0,0
1,0.3,0.121654891,-1,22,50,0.005038899,-0.705252571,AD,1214,9120.971145,6881.106601,6088.19669,1,6,CA,203,1,BC,0,1,15,0,1500,0,INTERNET,35.3807948,linux,0,1,0,0
0,0.1,0.820204264,-1,46,40,0.019327616,-1.009760188,AB,699,12815.76651,7205.896177,6307.051239,150,2,CA,51,0,BC,0,1,2,0,200,0,INTERNET,7.019956938,linux,0,1,0,0
0,0.9,0.438615844,-1,23,60,0.021836818,-0.997506081,AD,901,7217.849544,5457.820431,6641.593025,12,11,CB,14,0,BA,0,1,15,0,200,0,INTERNET,3.300325753,linux,1,1,0,0
0,0.4,0.714495011,-1,21,30,0.024183348,-1.1632023,AB,2766,8380.151188,6693.183355,6327.018552,11,8,CA,62,1,BC,0,1,1,0,200,0,INTERNET,5.916186488,linux,1,1,0,0
0,0.7,0.271922075,-1,14,40,0.006924349,-1.219241024,AB,1555,4047.312279,5926.622306,5939.257352,7,17,CE,56,1,BB,1,1,19,0,500,0,INTERNET,4.055383669,windows,1,1,0,0
0,0.1,0.101267257,-1,50,30,0.002901793,-1.029663907,AB,3606,8589.183052,6387.821197,6803.389994,6,14,CB,55,1,BB,1,1,28,0,200,0,INTERNET,4.523293442,other,1,1,0,0
0,0.7,0.775794308,-1,304,50,0.026320636,24.56947991,AA,1370,5998.396479,5672.41434,5922.186855,22,3,CA,244,0,BA,1,1,2,1,1500,0,INTERNET,6.071718805,windows,1,1,0,0
0,0.6,0.550355368,29,0,30,0.013980893,-0.950245414,AB,1880,3599.465065,6750.211636,5512.675953,1887,16,CA,122,0,BC,0,1,1,0,200,0,INTERNET,10.64971133,windows,1,1,0,0
0,0.9,0.918210668,-1,265,40,0.009584737,-1.32583721,AD,1780,8543.409014,7074.592848,6336.486245,775,25,CA,149,1,BB,0,1,10,0,1000,0,INTERNET,2.058366029,macintosh,0,1,0,0
0,0.4,0.72415749,-1,365,30,0.022533391,-1.246043455,AD,3182,4043.203286,2393.921352,6413.301455,75,8,CA,62,1,BA,0,1,-1,1,200,0,INTERNET,6.088961906,linux,0,1,0,0
0,0.7,0.231064223,-1,152,40,0.025386132,-0.880201326,AB,1752,5376.631369,6930.170063,6226.53797,17,2,CA,235,0,BA,0,1,1,0,1000,0,INTERNET,5.713384213,other,0,1,0,0
0,0.8,0.509403066,-1,28,30,0.02861974,-0.725876221,AD,3117,4260.853445,7650.4027,6442.86919,928,14,CA,107,1,BB,0,1,26,1,200,0,INTERNET,7.641840287,linux,1,1,0,0
0,0.4,0.090243769,-1,41,30,20.82636002,-1.600212654,AB,1230,7053.682599,6477.525893,5920.181975,11,18,CF,39,1,BB,0,1,1,0,200,0,INTERNET,20.87438837,linux,1,1,0,0
0,0.9,0.415343413,-1,26,50,0.024943445,-0.834666255,AB,1258,5236.83843,6573.36702,5906.518585,8,9,CA,193,1,BC,1,1,1,0,500,0,INTERNET,3.316084001,windows,1,1,0,0
0,0.9,0.055137285,51,4,30,0.013475054,-0.80468094,AB,1602,8531.493657,6227.10224,6639.376231,6,10,CA,233,1,BA,1,0,28,0,1500,0,INTERNET,1.303344517,windows,1,1,0,0
0,0.9,0.081169105,-1,23,50,0.008663818,101.5416089,AA,1374,8521.71059,7412.614398,6642.114988,435,10,CA,140,0,BA,0,1,15,1,500,0,INTERNET,5.226210348,windows,0,1,0,0
0,0.4,0.433464059,-1,81,30,0.007650678,-1.281225608,AC,4924,7777.336472,6202.879872,6543.301395,0,14,CA,188,1,BA,0,1,-1,0,500,0,INTERNET,5.356606036,other,0,1,0,0
0,0.1,0.7584518,-1,80,40,2.723073409,5.238079289,AA,1474,7595.800164,4627.42316,6730.226695,2,7,CA,63,0,BC,1,1,2,0,200,0,INTERNET,2.352983323,linux,1,1,0,0
0,0.6,0.993750077,82,7,30,0.01787997,6.495253814,AA,1467,8647.750083,5855.39337,6584.403515,0,16,CA,229,0,BC,0,1,26,0,1500,0,INTERNET,17.72686551,other,1,1,0,0
0,0.7,0.493238412,-1,88,40,0.007391555,26.86307765,AA,802,8623.348217,6361.750304,6244.891441,1009,5,CA,181,1,BC,1,1,1,0,1000,0,INTERNET,2.691650046,linux,0,1,0,0
0,0.4,0.581574918,-1,150,30,0.027911297,56.03063852,AA,880,7460.230761,7121.565903,5885.740191,5,10,CA,27,1,BB,1,1,10,0,200,0,INTERNET,10.9909605,windows,1,1,0,0
0,0.4,0.168924791,-1,74,20,0.01573755,-1.266048166,AB,2199,7797.987713,6005.212306,6593.993443,16,13,CB,82,0,BC,0,1,20,0,200,0,INTERNET,2.089928659,windows,1,1,0,0
0,0.1,0.437329065,47,13,20,8.199814571,17.32206913,AA,1879,4365.404414,6858.445518,5960.258991,14,5,CA,32,0,BA,0,1,28,0,1000,0,INTERNET,2.258483694,other,1,1,0,0
0,0.1,0.099504665,89,13,30,0.008597501,-0.466986255,AC,2321,9387.851512,6275.206955,5888.239042,0,13,CA,78,1,BC,0,1,-1,0,200,0,INTERNET,21.4373271,other,1,1,0,0
0,0.9,0.767311215,19,3,20,0.000206846,-1.291949978,AB,827,9939.859646,6637.759185,6033.412459,17,18,CA,110,0,BC,0,1,-1,0,1500,0,INTERNET,28.71505155,other,1,1,0,0
0,0.7,0.090523937,-1,366,50,0.006946698,-0.416617875,AC,1738,8650.545344,5636.646186,6714.123057,1,7,CA,139,1,BA,1,0,-1,0,200,0,INTERNET,7.568243325,linux,1,1,0,0
0,0.8,0.884634874,-1,326,50,0.002086772,27.69292522,AA,927,6148.351819,5174.452795,5869.249123,23,5,CF,108,1,BC,1,1,28,1,1500,1,INTERNET,35.21747837,windows,1,1,0,0
0,0.2,0.108861406,31,176,30,0.017359483,-1.648458402,AD,1763,3076.355656,5555.268871,6021.502341,16,8,CA,71,0,BE,0,1,25,0,200,0,INTERNET,2.942116344,other,0,1,0,0
0,0.8,0.591422834,-1,18,20,0.028179147,-1.583329496,AD,5360,7233.249666,4511.217713,5918.991982,3,16,CA,79,1,BB,0,1,25,0,200,0,INTERNET,4.17686622,linux,0,1,0,0
0,0.9,0.052481945,95,146,60,0.009803966,-1.162013267,AB,973,13868.27233,7430.773194,6354.111935,28,6,CB,74,0,BC,1,0,10,0,200,0,INTERNET,4.611549301,macintosh,1,1,0,0
0,0.9,0.469606842,-1,21,50,0.015211052,-1.449635237,AB,1873,6925.905277,4879.772635,6363.63922,37,15,CA,155,1,BC,0,1,1,1,500,0,INTERNET,2.957550601,windows,1,1,0,0
0,0.9,0.11059185,207,1,60,0.014459594,-1.391728676,AD,5933,4713.764636,4482.755309,6420.056317,6,15,CA,25,1,BA,1,0,1,0,200,0,INTERNET,7.801823483,linux,1,1,0,0
0,0.6,0.874436441,61,0,30,0.009160348,-0.458247487,AB,1040,1465.365452,6218.328887,6321.160193,13,15,CA,106,0,BC,0,1,-1,0,200,0,INTERNET,3.996071779,windows,1,1,0,0
0,0.6,0.070916798,-1,285,40,0.032240336,-1.507841675,AD,3926,6703.469759,5921.321737,6685.979267,10,22,CA,202,0,BA,1,1,1,0,500,1,INTERNET,16.18690283,other,0,1,0,0
0,0.9,0.862386395,28,0,40,1.198301285,-1.428920771,AB,715,8207.518995,7483.21835,5948.956642,17,11,CA,280,0,BA,1,0,1,0,1500,0,INTERNET,4.780581646,macintosh,1,1,0,0
0,0.3,0.499896195,-1,174,40,0.044469964,-1.209131022,AD,1038,6601.897861,7116.08465,6655.99686,1845,6,CA,153,1,BA,1,0,25,0,500,0,INTERNET,28.5673379,windows,0,1,0,0
0,0.9,0.75584188,-1,180,40,0.001493321,-1.17068575,AC,1391,5322.621611,4888.234825,6379.25523,1,5,CA,164,1,BA,0,0,-1,0,1500,0,INTERNET,1.62567846,linux,1,1,0,0
0,0.8,0.497329323,-1,237,30,0.028760544,31.61474783,AA,4766,7237.186302,5975.313844,4951.0092,1526,11,CA,180,0,BC,0,1,28,1,500,0,INTERNET,8.564121747,linux,1,1,0,0
0,0.4,0.591503683,-1,7,30,0.01484243,-0.560578305,AB,3776,6055.851012,6722.390698,6279.380703,8,10,CA,295,1,BB,0,1,25,0,1500,1,INTERNET,14.18849225,other,0,2,0,0
0,0.9,0.790794259,-1,179,20,0.015022641,-1.471307742,AB,4059,7492.378059,5885.985318,6688.353575,7,17,CA,117,0,BE,1,1,30,1,1500,0,INTERNET,3.864923854,windows,0,1,0,0
0,0.1,0.238310431,92,285,50,0.016810155,-0.792641837,AB,735,7690.646899,5918.687826,6360.211719,48,20,CA,80,1,BE,0,1,30,1,200,0,INTERNET,4.068851949,linux,1,1,0,0
0,0.2,0.999992333,-1,134,40,0.003256273,39.47009628,AA,1193,2839.515303,1802.366463,5102.535312,8,11,CA,235,1,BC,0,1,1,1,1500,0,INTERNET,4.674268294,linux,0,1,0,0
0,0.1,0.112033694,-1,295,20,0.013676594,11.17963072,AA,5583,11165.58985,5578.370756,6633.380697,13,24,CA,59,0,BC,0,1,24,0,200,0,INTERNET,6.196307694,linux,1,1,0,0
0,0.9,0.985108943,45,11,30,0.020087164,-1.103586357,AC,1644,7023.60233,6002.952973,6692.464644,0,21,CA,135,0,BC,1,1,-1,1,200,0,INTERNET,2.933467436,other,0,2,0,0
0,0.4,0.018822051,-1,156,40,0.003982926,-1.734159008,AB,1943,1379.483831,7972.638239,6291.352077,16,9,CA,254,0,BC,1,1,30,0,1500,0,INTERNET,4.504065861,linux,1,1,0,0
0,0.4,0.48555546,26,7,20,0.002936406,-1.254374721,AD,479,7453.675151,4328.587668,6704.986321,6,18,CA,32,1,BE,0,1,1,0,1500,0,INTERNET,9.780154673,macintosh,1,1,0,0
0,0.1,0.643369084,-1,28,40,0.011893674,-1.334213099,AB,1001,5571.144344,4151.038712,6005.860718,655,3,CB,106,1,BC,0,1,11,0,200,0,INTERNET,3.72823448,linux,1,1,0,0
0,0.2,0.153041266,23,23,30,0.042488937,-1.791348149,AB,4185,8550.341052,5224.942323,6713.361991,14,14,CA,46,0,BC,0,1,1,0,200,0,INTERNET,1.64068343,windows,1,1,0,0
0,0.6,0.865869484,-1,73,40,0.008667436,-0.861537067,AD,5056,7092.216221,5800.500025,6043.466276,6,13,CA,223,1,BA,1,1,28,0,1500,0,INTERNET,4.397058117,linux,1,1,0,0
0,0.6,0.071172715,48,23,20,0.003989206,-0.917730985,AB,608,6582.466192,4136.21133,4318.513884,12,18,CB,132,1,BC,0,1,30,0,200,0,INTERNET,12.39386529,linux,1,1,0,0
0,0.8,0.839210238,-1,38,20,0.009416921,28.58634831,AA,921,7603.548977,4997.809994,6765.240466,8,17,CB,178,1,BC,0,1,6,0,1500,0,INTERNET,7.634129517,linux,1,1,0,0
0,0.9,0.607579255,-1,22,30,0.001032579,-1.692084151,AD,4137,7248.38637,5451.721384,6336.210197,200,15,CA,63,1,BC,1,1,1,0,200,0,INTERNET,7.32462071,windows,1,1,0,0
0,0.5,0.875997976,23,10,30,0.001177046,36.39432048,AD,1332,4106.719828,4640.160126,6286.653875,494,9,CE,89,0,BE,1,1,1,0,1500,0,INTERNET,6.504011919,linux,1,1,0,0
0,0.1,0.119189969,-1,205,20,0.003973785,-0.354029098,AC,5260,8153.222443,6300.516043,6669.599837,5,6,CB,110,0,BE,0,1,-1,0,200,1,INTERNET,35.55146618,other,1,1,0,0
0,0.6,0.993675974,25,3,40,0.006405152,-1.038648864,AD,268,1395.407488,6588.824017,6276.291398,1,3,CA,201,0,BC,0,1,1,0,1000,0,INTERNET,16.24256355,macintosh,1,2,0,0
0,0.1,0.684549951,-1,58,70,0.006110538,47.73866489,AA,5407,13161.14001,3570.469067,4295.920452,39,2,CA,162,1,BA,0,1,30,0,1500,0,INTERNET,46.55807023,windows,1,1,0,0
0,0.4,0.617694366,-1,252,20,0.012107455,20.4825445,AA,3318,7755.572812,7632.774397,6754.150305,12,8,CA,180,0,BE,0,1,19,0,510,0,INTERNET,6.872064112,other,1,1,0,0
0,0.6,0.711246082,-1,35,40,0.020493165,-1.285578496,AB,3844,15454.99059,7209.587382,6719.299282,22,5,CA,232,1,BB,1,1,2,1,500,0,INTERNET,4.554386637,windows,1,1,0,0
0,0.8,0.375139306,-1,368,30,0.035101471,19.01249106,AA,1489,2361.241552,3831.566182,6393.760642,733,9,CB,156,1,BC,0,1,15,0,500,0,INTERNET,5.664677704,linux,1,1,0,0
0,0.6,0.0240484,-1,188,30,0.052025916,-1.416419636,AD,2653,9749.779912,5400.603242,6344.628527,35,13,CB,108,1,BB,1,1,25,0,200,0,INTERNET,13.44351575,other,0,0,0,0
0,0.9,0.994267004,62,311,30,0.004975133,44.82451696,AA,1562,2926.985408,6549.921172,6819.870054,19,15,CA,231,0,BE,0,1,28,0,500,0,INTERNET,4.748013847,other,0,1,0,0
0,0.8,0.462394995,-1,155,40,0.014558057,24.66632119,AA,1792,7766.951257,6507.09585,6004.152549,1449,7,CB,12,0,BA,1,0,10,0,200,0,INTERNET,4.26659286,other,0,1,0,0
0,0.9,0.613277881,-1,227,50,0.016992575,-0.475713144,AB,1127,6377.449305,5969.208789,6807.335994,39,15,CA,105,1,BA,1,0,1,1,200,0,INTERNET,1.210885768,other,1,1,0,0
0,0.2,0.148265715,-1,156,30,0.004494388,40.67658346,AA,5176,2771.561873,3492.729711,6015.530147,13,10,CB,151,1,BC,0,1,10,0,200,0,INTERNET,0.900548911,linux,1,1,0,0
0,0.6,0.55857588,-1,108,40,0.028766041,-1.102939637,AB,3375,4271.516032,6215.768836,6335.712997,650,12,CB,34,1,BC,0,1,25,0,200,0,INTERNET,5.596481393,other,1,1,0,0
0,0.8,0.488356754,22,13,20,7.379276026,-0.863011275,AC,766,7574.564339,3925.539866,6432.83594,2,12,CA,166,1,BC,0,1,-1,0,200,0,INTERNET,27.11651326,macintosh,1,1,0,0
0,0.9,0.849971186,-1,33,40,0.015295674,20.06123703,AA,2905,9294.193489,5490.324313,6638.867061,1590,19,CF,104,0,BC,0,1,28,0,500,0,INTERNET,8.326448958,linux,0,1,0,0
0,0.6,0.441685856,-1,137,50,0.04955983,-0.692704281,AB,953,8696.845462,7985.804662,6355.838377,1424,5,CA,140,1,BA,1,1,1,0,1000,0,INTERNET,1.901702987,linux,1,1,0,0
0,0.1,0.465419221,-1,40,20,0.009371125,51.46239656,AA,1740,8508.027173,7063.681487,6003.383704,1970,24,CA,32,0,BE,0,1,28,0,200,0,INTERNET,5.804740903,other,1,1,0,0
0,0.7,0.296923197,-1,112,50,0.016227724,-0.914101417,AB,1411,7856.396063,4157.108216,6393.403197,1,4,CA,244,1,BA,1,1,1,1,1500,0,INTERNET,1.648934714,other,1,1,0,0
0,0.5,0.400353802,-1,152,50,0.016306192,-0.83497493,AB,1270,7309.83367,3934.146312,5932.617933,14,3,CA,208,1,BA,0,1,1,0,1500,1,INTERNET,5.415227926,windows,1,1,0,0
0,0.5,0.77990893,22,1,20,1.408899137,-0.843987218,AC,2024,9124.555101,5387.511914,6661.713921,4,15,CA,242,1,BC,0,1,-1,1,200,0,INTERNET,10.21112693,other,0,1,0,0
0,0.4,0.891839558,36,179,40,0.007620754,30.56141911,AA,895,9028.585587,7473.474851,6838.636483,1,14,CA,79,0,BB,0,1,16,0,500,0,INTERNET,4.796412409,other,0,1,0,0
0,0.5,0.059297345,-1,352,60,0.01286101,-1.040656478,AB,4036,9927.63713,7583.972156,6748.802964,15,0,CC,130,0,BC,1,0,1,1,200,0,INTERNET,7.808712385,windows,0,1,0,0
0,0.4,0.147827339,-1,191,30,8.489998366,11.50524654,AA,2004,4642.3331,3198.622043,5980.033185,1323,14,CA,95,0,BC,1,1,1,0,200,0,INTERNET,4.3887018,other,1,1,0,0
0,0.8,0.264620815,-1,190,40,0.005360625,42.17222815,AA,1847,9251.226545,5454.808055,5914.394756,54,6,CA,184,0,BC,1,1,10,1,1500,0,INTERNET,4.873511963,other,0,1,0,0
0,0.6,0.781890101,-1,149,40,0.018739252,-0.610648466,AD,841,4349.208376,5491.61016,6741.594745,171,6,CB,170,0,BB,1,0,1,0,1500,0,INTERNET,10.3331728,windows,0,1,0,0
0,0.9,0.431129496,-1,53,50,0.015425157,-0.915752554,AC,4334,5521.553184,6016.306853,6570.79292,0,6,CB,180,1,BC,0,1,-1,0,200,0,INTERNET,29.9876266,other,1,1,0,0
0,0.4,0.025546101,35,147,30,0.007358647,19.63427321,AA,1360,4042.443984,3948.052658,4808.62935,1,12,CB,128,1,BC,0,1,15,1,500,0,INTERNET,3.432663362,other,0,1,0,0
0,0.6,0.157400594,-1,53,30,0.02181147,-0.672239623,AB,806,9023.107863,5179.350286,6699.171892,1967,9,CA,51,0,BB,0,1,20,0,200,0,INTERNET,9.510582025,other,1,1,0,0
